Time  E_hot  E_cold
469000  -250.925171073347  244.994345701122
470000  -248.629819590869  244.613407125867
471000  -249.433683649935  245.216278432469
472000  -248.575989538529  247.969082045362
473000  -250.288452757471  248.562744891517
474000  -251.777507135971  248.443338204921
475000  -251.739109728203  251.479492040337
476000  -253.298791105121  251.387459495574
477000  -255.810790750532  250.930466628476
478000  -254.133032530284  251.639749338943
479000  -254.784718782838  252.577482861372
480000  -254.1856028305  252.21693864961
481000  -254.45642194183  253.043654627835
482000  -256.530593801345  254.809730320068
483000  -256.513384863531  255.768431726857
484000  -257.249378133412  256.211118050763
485000  -260.615527929121  258.453953542466
486000  -257.150335264889  257.655497527933
487000  -258.471170707876  257.960012508888
488000  -259.136625510243  258.555133493071
489000  -259.485588157541  259.786278868416
490000  -259.39665992577  259.351521934201
491000  -258.68297898529  261.020922148798
492000  -260.075904153664  262.135251290808
493000  -261.583258640805  262.560494087296
494000  -261.619082270693  263.422602536662
495000  -261.729775124784  262.729907060826
496000  -265.094909891543  263.334842449415
497000  -261.594939201118  262.522427297673
498000  -263.013989537697  262.816277698448
499000  -260.992911635244  263.551659160418
500000  -263.14886234195  262.663150988627
501000  -262.559848162978  266.135094262768
502000  -264.444347362157  266.264381947235
503000  -263.747268080982  266.344721986869
504000  -263.295713825894  265.680663969235
505000  -264.848032629116  266.906341111322
506000  -265.912706473347  267.398739758818
507000  -266.71479762595  267.076284086198
508000  -264.812409432776  267.26442502672
509000  -265.079390931339  268.726334655807
510000  -265.386974970474  269.745396985501
511000  -267.574403714056  270.220826705821
512000  -266.495479094196  271.015528873334
513000  -266.466528998005  268.734022047377
514000  -268.767392665982  270.827066588347
515000  -266.432805171988  270.263845470903
516000  -271.566433013698  270.460279247854
517000  -270.909318059809  271.10181450282
518000  -271.499629306595  272.895310686933
519000  -269.663959034935  271.14022114103
520000  -270.803063547219  274.055769339573
521000  -270.545482459294  273.86861128713
522000  -270.615799431348  272.448379037977
523000  -273.284495255959  273.715044028888
524000  -272.107649458755  273.60745418122
525000  -271.473928152273  274.487255136696
526000  -271.813682051158  275.666334244555
527000  -274.494029140531  275.42348970888
528000  -274.738607324899  276.451520993592
529000  -275.457500583377  275.412508300943
530000  -274.748765973111  276.495110728539
531000  -275.562931270902  275.905397876962
532000  -277.731517434899  279.133857984571
533000  -280.779494320013  279.241031859575
534000  -281.232337166755  277.529306568781
535000  -281.535409536169  277.640465321242
536000  -282.778753587975  280.282742293269
537000  -283.426943173062  279.29292413869
538000  -284.06048616985  280.726801605421
539000  -283.003238258912  283.87860570622
540000  -283.950309561282  283.166362978552
541000  -283.921410552918  282.651394018443
542000  -286.25055428141  284.075217037304
543000  -287.544810281644  283.067996322993
544000  -287.262258705702  284.819297889667
545000  -290.784540331081  283.542012473474
546000  -291.461649903548  285.120203487375
547000  -292.278009429626  286.300803950451
548000  -295.055865901621  286.601085768745
549000  -291.59317273787  286.833046597816
550000  -293.660997362989  286.002099105227
551000  -294.719711244847  285.670647209509
552000  -295.758820590938  288.758417246716
553000  -296.270171446696  288.74929151021
554000  -299.10501246793  289.026069951721
555000  -298.081992396111  290.161025450567
556000  -299.469193668348  290.833729828819
557000  -299.730732489205  290.468408136496
558000  -298.983982251255  290.442157204456
559000  -298.256823967965  291.643475920642
560000  -297.77267966202  292.317040572374
561000  -298.758496083803  294.463102759029
562000  -297.588255393486  294.564835577074
563000  -297.552876646157  293.983578809231
564000  -296.115863224574  295.341671628591
565000  -298.493165432324  294.314384167703
566000  -301.54947229795  293.488478567936
567000  -301.150398721811  292.985820994801
568000  -302.874497282051  294.890635193133
569000  -302.044246718836  295.010499629239
570000  -303.245517573171  296.28444992906
571000  -301.805398631067  299.088707205085
572000  -304.295916216448  300.245215010046
573000  -304.542928917108  301.154313574383
574000  -305.893099446325  300.997273199411
575000  -305.679827178125  301.119189777429
576000  -304.890217708648  302.82998598497
577000  -305.096508051545  301.117077277364
578000  -305.736545629773  304.246693695979
579000  -308.804545071895  303.254746087844
580000  -306.973380828301  305.573686836337
581000  -310.044272781282  306.564192434041
582000  -309.84078582477  306.574131135886
583000  -310.018797961741  307.981013492992
584000  -309.484538257968  307.175619882511
585000  -311.63856958552  307.492131572041
586000  -311.388959424171  308.964245586497
587000  -311.146098120654  310.22905616041
588000  -312.771773597869  309.153919823764
589000  -313.376406344997  309.469843330995
590000  -314.515621743197  312.68167732701
591000  -314.653648766103  312.267351996583
592000  -314.529067945217  311.171012132409
593000  -315.337905780079  311.88817266414
594000  -315.827769351916  311.765392108852
595000  -316.762361554735  313.54515833723
596000  -316.178624279329  312.991974693099
597000  -318.134698969678  315.082473240821
598000  -314.26530498696  318.570897564745
599000  -318.266212370657  317.161193075505
600000  -316.355983666719  316.839243054401
601000  -318.331914317893  316.972227390569
602000  -318.825339355066  318.711727231642
603000  -320.119898192001  318.331968422647
604000  -318.251721080726  318.907318095924
605000  -320.400482893062  317.189934850958
606000  -321.066020981668  318.308498449043
607000  -323.040433285291  318.800742403409
608000  -321.368400017819  318.734218880966
609000  -320.491909240357  318.941414102979
610000  -323.730322783277  319.688149411173
611000  -322.832232347737  319.523361020812
612000  -323.078225007154  320.84598124574
613000  -326.989689906255  321.313352656212
614000  -326.344331687638  319.473571300356
615000  -328.70664246532  322.718224784085
616000  -330.171129699081  323.415233330671
617000  -330.808105818145  324.141958565532
618000  -331.395484557149  325.438378833155
619000  -331.239346661548  327.184785709439
620000  -332.722943132509  326.302149822516
621000  -333.718610910055  325.416940610491
622000  -332.953624160064  329.190320557524
623000  -334.856059869826  330.31047687476
624000  -335.215471801765  329.536579565544
625000  -336.369193868976  330.669622776328
626000  -337.270759007038  330.845342887618
627000  -338.062143551647  330.659282155774
628000  -336.500549605994  330.220465394438
629000  -335.137538176908  331.42048208039
630000  -335.474996721621  334.447660403736
631000  -334.828954100576  333.337740368914
632000  -338.37564900509  335.508202319592
633000  -338.627898227092  336.769975498096
634000  -337.886342736751  339.460860962722
635000  -337.949531557442  339.532039460565
636000  -340.405146708298  341.697172350768
637000  -340.311413375376  342.178646676475
638000  -340.546663409386  343.490919628493
639000  -341.563927998142  342.983812927434
640000  -339.792456918308  342.35530094065
641000  -342.818084037433  343.431736851456
642000  -344.22112032228  346.414516227859
643000  -342.232294043428  346.206348504308
644000  -341.896030209081  346.758533494482
645000  -342.827449168226  346.374071715384
646000  -341.627849794226  344.980821627422
647000  -345.499041497462  348.161287036423
648000  -347.812008544133  349.485804508135
649000  -349.499077599133  351.44620829475
650000  -349.206427332713  351.726354918016
651000  -350.334097275003  351.782796913718
652000  -351.61648280061  354.368699337738
653000  -351.332660069265  354.667994519819
654000  -350.0966476139  352.57579588207
655000  -352.596960076106  355.023030779173
656000  -353.028050442388  354.275342394611
657000  -351.472702521846  353.713819875129
658000  -352.605792758928  353.132042264282
659000  -353.83875465976  353.742564855099
660000  -355.869255754952  353.597410281582
661000  -355.670597337808  356.442184936323
662000  -356.306452977592  356.094109360251
663000  -357.454336446673  356.68515764451
664000  -359.220615454024  358.332500072976
665000  -357.583861434124  359.760806148191
666000  -363.687844578355  361.672430381799
667000  -364.094424391811  361.097756381734
668000  -364.919684705784  362.518001084673
669000  -364.799388304719  360.148931641111
670000  -365.624283047219  361.652726264753
671000  -366.304222626108  361.504983683759
672000  -365.810128581718  364.14782332765
673000  -369.350091763123  364.178804592066
674000  -369.425844669739  365.560849450941
675000  -370.173326170713  368.052905661193
676000  -369.625156370371  368.796636715919
677000  -372.342115196421  369.334811333627
678000  -373.186187616143  368.64188725177
679000  -372.501155767877  368.491891205658
680000  -373.051781382745  368.449591231162
681000  -372.493931532722  366.749420800159
682000  -373.329207862333  368.296139760438
683000  -373.821820513953  369.994236956036
684000  -376.858366374755  370.914107486588
685000  -374.739667006257  369.800583720318
686000  -376.273511011683  372.076284808545
687000  -376.175265079057  372.084772597079
688000  -377.779043686108  372.791843727645
689000  -375.524933597065  372.867488378088
690000  -377.053840916504  375.313573635148
691000  -376.974179031968  377.021530786325
692000  -376.440301857949  374.768843059008
693000  -380.442789266393  376.807201156695
694000  -378.205614395963  377.357601725991
695000  -378.998329246962  378.407632344194
696000  -380.640175245676  380.77124526676
697000  -381.800618822781  381.078704291078
698000  -383.272767982896  380.257906607357
699000  -380.211592005542  381.280829059744
700000  -381.938854031336  381.825134290274
701000  -383.602002417076  382.362092362786
702000  -385.16274093674  381.95362661371
703000  -384.613770326422  382.757944004383
704000  -387.021744517122  382.778969825012
705000  -386.901774638169  381.290468431548
706000  -384.551407474446  383.489466406616
707000  -387.167871044558  383.487676659931
708000  -386.204453603711  383.190879855526
709000  -388.676095892747  382.676692014214
710000  -387.455147220169  385.256749482893
711000  -389.378302160373  386.649917547379
712000  -388.364225063724  387.500685269108
713000  -391.161994768154  387.909883986938
714000  -391.533169899686  388.968764421728
715000  -393.224812294316  390.554237835046
716000  -393.61886949488  389.792663541472
717000  -395.138576803677  389.233704396431
718000  -393.682907830272  390.518516463467
719000  -396.078388234283  390.511557519473
720000  -395.860383959593  393.338039187338
721000  -396.984942701985  392.673977707404
722000  -395.550365102488  393.787386323777
723000  -396.87463468033  394.162920618903
724000  -399.656333241853  393.952735259502
725000  -400.741140346346  395.782294637767
726000  -399.263136301374  396.94163188594
727000  -398.644345710066  399.948355783689
728000  -398.788115703613  397.509331015932
729000  -398.638341009032  397.458363610932
730000  -400.24103743587  397.446362108384
731000  -401.4057963253  399.976960658787
732000  -402.014598155871  399.402072250302
733000  -402.09353509846  400.822158951852
734000  -403.915329080394  400.072080214753
735000  -403.549061887059  401.493838404323
736000  -404.784154506078  401.365485428886
737000  -403.371296328056  402.441195982619
738000  -405.995258219576  401.953930345507
739000  -407.767822400721  401.065666651352
740000  -407.220566543592  401.902300509661
741000  -407.957265273673  402.338453047564
742000  -408.182593300679  401.20094801385
743000  -408.246788008862  403.129889526628
744000  -406.851517375418  405.321341004196
745000  -409.051937956542  402.999734659151
746000  -410.429509230372  406.006997280889
747000  -411.001248230804  404.710307780858
748000  -409.844459582488  406.035926869499
749000  -411.589101346668  407.10222229761
750000  -411.474821877354  404.853726062818
