Time  E_hot  E_cold
1707000  -1589.45446658546  1575.04468907657
1708000  -1595.44407434754  1574.60786889001
1709000  -1597.17924699538  1579.64050764907
1710000  -1596.89186669402  1577.6440195281
1711000  -1592.75293717537  1582.0241091074
1712000  -1594.2549995095  1582.33171429477
1713000  -1599.83203676078  1582.82802972455
1714000  -1601.64192713538  1582.56346104235
1715000  -1600.70832076209  1583.27337010594
1716000  -1597.71040671944  1584.47174918565
1717000  -1598.92425896674  1586.85672767254
1718000  -1599.94311034853  1587.58243253622
1719000  -1601.98218562891  1587.43868045631
1720000  -1602.02623826547  1590.8115423542
1721000  -1602.60280584054  1587.11664051667
1722000  -1606.84288030006  1591.57876929692
1723000  -1607.81018653373  1592.32149677418
1724000  -1607.07416741996  1595.97704807073
1725000  -1603.21887249169  1594.65029657612
1726000  -1605.02697084165  1599.96797286479
1727000  -1602.62658563388  1598.86800173147
1728000  -1604.50122052932  1596.81722282818
1729000  -1605.31803018197  1599.93421347688
1730000  -1604.4900194624  1596.60861319993
1731000  -1607.05226718599  1599.25205134295
1732000  -1607.79804358469  1599.5733196423
1733000  -1612.06435008303  1602.24922560766
1734000  -1613.33142221472  1604.25034181328
1735000  -1613.7412525144  1604.65908129679
1736000  -1616.82443559165  1603.99085281611
1737000  -1613.74855490006  1604.10639043935
1738000  -1613.68540725592  1605.72598467231
1739000  -1616.88676753635  1604.65264404423
1740000  -1614.99792520848  1609.84431146928
1741000  -1618.99630582861  1608.17372613716
1742000  -1622.66702064858  1606.44881302329
1743000  -1618.90488116359  1613.94601856854
1744000  -1622.17429613149  1610.80108767421
1745000  -1626.43004450411  1612.99114110641
1746000  -1626.16176193863  1613.749885369
1747000  -1629.01986811327  1610.48798128959
1748000  -1628.36373929329  1609.60086178919
1749000  -1631.59054251458  1616.45518633842
1750000  -1630.24911568145  1614.5907342611
1751000  -1630.39180871612  1615.63401137633
1752000  -1636.10984148194  1613.8066839594
1753000  -1635.15795726873  1614.46402953525
1754000  -1635.08498906572  1614.54324254164
1755000  -1634.50390300618  1618.56981047554
1756000  -1634.77601445783  1616.95980787604
1757000  -1639.14983202367  1619.71110586718
1758000  -1637.98496148936  1617.7276120626
1759000  -1639.39475390597  1621.2892683831
1760000  -1636.31304643299  1619.24670095167
1761000  -1640.04752207897  1620.95426535819
1762000  -1639.17349722131  1620.28319397213
1763000  -1638.65038794229  1620.36825806455
1764000  -1643.87212765205  1620.26832790624
1765000  -1643.00779237962  1617.87912298395
1766000  -1645.96026329759  1621.62383753086
1767000  -1645.10120367504  1623.72030311145
1768000  -1647.13304010782  1624.6917582906
1769000  -1646.98495105345  1624.09193334598
1770000  -1648.52783367212  1625.11758797058
1771000  -1645.36774502698  1631.05114049725
1772000  -1648.45099202845  1631.6253469714
1773000  -1647.94125006775  1629.15183390928
1774000  -1649.26526524049  1626.69693109544
1775000  -1648.31472762982  1631.49235075769
1776000  -1649.58055144774  1628.98829744313
1777000  -1646.94261312933  1626.76643647393
1778000  -1649.99875757869  1630.89673943739
1779000  -1651.36393589686  1634.77117199251
1780000  -1649.45884341671  1637.15480921433
1781000  -1648.76562487119  1638.46668468994
1782000  -1647.50761282648  1636.7037690282
1783000  -1651.65087873861  1639.95938588465
1784000  -1652.66331490718  1635.72219443548
1785000  -1652.80440989907  1638.07934619901
1786000  -1653.42388188786  1640.51613681546
1787000  -1654.60354283428  1641.27800767573
1788000  -1653.68663522048  1645.07500270323
1789000  -1655.07514098987  1641.6354928158
1790000  -1656.3966319928  1646.19637726561
1791000  -1653.1360645992  1648.53555883055
1792000  -1655.28746928741  1648.51031656323
1793000  -1654.72103086964  1649.76919746852
1794000  -1655.78443942459  1651.72279054348
1795000  -1658.37711732019  1653.41381727661
1796000  -1657.70220343245  1655.51516996078
1797000  -1659.3650870501  1654.38378493096
1798000  -1657.6090873114  1656.2193129633
